City,Province,Year,Make,Model,Price,Mileage,URL,Description,Rebuilt_Predicted
Edmonton,AB,2015,Honda,Civic,18995,104000,facebook.com/marketplace/item/1763056054111351/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2015 Honda Civic EX  1.8 L 4 Cyl Engine  Vehicle Options No Vehicle Disclosure  Very good condition!  **AMVI LICENSED DEALER** ,0
Edmonton,AB,2012,Honda,Civic,17400,84000,facebook.com/marketplace/item/302351022329331/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"This ultra low mileage, and well equipped Civic, comes to us in nice shape, and from beautiful Kelowna BC.  Carfax:  https://vhr.carfax.ca/?id=H8FfL7+NpMDEhbDqk5T7CwFkzr0TrFA6  Features include:  Power Sunroof Bluetooth Alloy Wheels Automatic Transmission Aftermarket Stereo  Financing available with a variety of options to accommodate your preference. ",0
Edmonton,AB,2009,Honda,Civic,7500,153000,facebook.com/marketplace/item/1324671258435049/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,7500 from hybrid veryyy good on gas little damage on the front number just can be popped out has 5% tint all around ,0
Edmonton,AB,2019,Honda,Civic,26778,67000,facebook.com/marketplace/item/830895814961536/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"FINANCING AVAILABLE ON APPROVED CREDIT, OPEN TO TRADES, MESSAGE ME IF HERE IF INTERESTED OR TEXT ME AT , AMVIC LICENSED  This Honda Civic Sedan has a strong Regular Unleaded I-4 2.0 L/122 engine powering this Manual transmission. Black Grille, Window Grid Antenna, Wheels: 16 Steel w/Full Covers, VSA Electronic Stability Control (ESC), Trunk Rear Cargo Access.   This Honda Civic Sedan Features the Following Options  Trip Computer, Transmission Power Cargo Access, Remote Keyless Entry w/Integrated Key Transmitter, Illuminated Entry and Panic Button, Redundant Digital Speedometer, Rear Child Safety Locks, Radio 8 speakers, MP3/Windows Media Audio playback capability, Apple CarPlay, Android Auto, HandsFreeLink bilingual Bluetooth wireless mobile phone interface, Bluetooth streaming audio, 7 colour TFT centre meter display w/driver information interface, HondaLink Assist automatic emergency response system, illuminated steering wheel-mounted audio controls, Siri Eyes Free compatibility, SMS text message function, email function, speed-sensitive volume control (SVC), 2 USB device connectors and Wi-Fi tethering, Radio w/Seek-Scan, Clock and Radio Data System, Power Rear Windows.    ",0
Edmonton,AB,2015,Honda,Civic,18995,104000,facebook.com/marketplace/item/147846154963667/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2015 Honda Civic EX  1.8 L 4 Cyl Engine  Vehicle Options No Vehicle Disclosure  Very good condition!  **AMVI LICENSED DEALER** ,0
Edmonton,AB,2014,Honda,Civic,16000,167000,facebook.com/marketplace/item/269532849151333/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,* FLASH SALE * 2014 Honda Civic LE for sale  167xxx kms Active status Bluetooth audio function Back/front / rear camera installed  Power lock Remote start/keyless entry  Alberta registered  FWD Front/Passenger seat heating system  2nd owner White color No accidents No leaks No leans  Zero issues Brand new all season   Brand new set of winter   Smoke and pet free Daily Drive Carfax    Inspection  ,0
Kelowna,BC,2013,Honda,Civic,16999,132000,facebook.com/marketplace/item/1256812195000780/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"This well serviced low kilometres honda civic touring sedan is a great value and still has a ton of life left. Well maintained ,clean and have zero issues  Features include: -Bluetooth, aux cord, and CD player for audio. Great music system -heated , leather  and powered seats -alloy wheels -powered sunroof -automatic transmission  -Interior is smoke free, disinfected and very clean  -Backup camera -navigation  -air conditioning  -power window nd locks -touch screen  This is private sale so you can save Documentation, admin and several other dealer  fees. ",0
Fort Saskatchewan,AB,2000,Honda,Civic,5000,142000,facebook.com/marketplace/item/3430012000645852/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,142k kms  Active status    dm if you have any questions ,0
Edmonton,AB,2017,Honda,Civic,29995,79000,facebook.com/marketplace/item/281483264528022/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2017 Honda Civic Coupe Touring only 79799km  Excellent condition  Nav Blind spot Heated seats And more  Please call/text me to book a test drive  Price -$29,995+ gst and fees Financing available   *** AMVIC LICENSE *** ",0
Kelowna,BC,2008,Honda,Civic,11450,182000,facebook.com/marketplace/item/649516053784566/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"* 2008 HONDA CIVIC HYBRID * 182000KM -------------------------------------------- - Gasoline/Electric/Hybrid  - Cruise control - Power window - Power steering - Power lock - Radio/Bluetooth/cd stereo  - Cold AC/Hot heater  - Lots of storage in trunk/Big cupholders  - Trailer hitch  - 4 cylinder  -------------------------------------------- - New battery  - New oil change recently  - Really Clean/no pets/no smoking  - No dent/No scratches - Low Km -------------------------------------------- - This car is in really good condition. Really really good on gas 1.3 L. need to upgrade to a bigger car for my business so I need the car gone ASAP. Might except reasonable offers/ fair offers/ but mostly firm on $11,450 the car is worth more . ",0
Edmonton,AB,2017,Honda,Civic,28900,56000,facebook.com/marketplace/item/1438337643648343/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda 2017 Civic Hatchback 5dr CVT Sport w/Honda Sensing  Message me for more details and to book for test drive.  Engine 1.5 L I4 Turbocharged  Transmission CVT  Fuel Economy 7.9 City / 6.6 Highway  Drivetrain FWD  Heated front seats  Backup camera  Remote engine start  Keyless start  Lane keeping assist  Bluetooth connect  Climate control  Multi zone A/C  Sunroof  ,0
Edmonton,AB,2018,Honda,Civic,26995,72000,facebook.com/marketplace/item/564565935689969/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Such a nice vehicle, has most options and low kms. Financing available.   cash back up to $15K OAC all vehicles come with a safety inspection, detailed with a full tank of fuel finance team with years of experience  warranty options, service and tire center, all your vehicle needs under one roof  DM, text or call James today for more details.    ",0
Edmonton,AB,2018,Honda,Civic,26999,70000,facebook.com/marketplace/item/308322094912323/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Please call Adam at ! Financing and delivery available!    Amvic licensed dealer ,0
Kelowna,BC,2008,Honda,Civic,6499,194000,facebook.com/marketplace/item/800034061588641/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Honda Civic  Sunroof, Leather, great on Gas, automatic,   All Trades Welcome   Test drive on the spot   Ask about financing options   Price doesn't include 299doc and tax   Call Wes   ",0
Edmonton,AB,2017,Honda,Civic,29800,79000,facebook.com/marketplace/item/278577671439272/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2017 Honda Civic COUPE TOURING | 1.5L I-4 DOHC 16-Valve Turbocharged | 79,799 KM | $29, 800 | Clean CarFax No Accidents One Owner  Call/Msg me for viewing and test drive   Trade-In Welcome & Financing Available   Leather Interior, Sunroof, Rear Back Up Camera, Touch Screen Radio System,  Heated Seats, Heated Steering Wheel, Navigation System (gps), Power Drivers Seat, Bluetooth,  Accident Free!   * Side Impact Beams * Dual Stage Driver And Passenger Seat-Mounted Side Airbags * Collision Mitigation Braking System * Collision Mitigation-Front * Airbag Occupancy Sensor * Rear Child Safety Locks * Back-Up Camera * Right Side Camera  ",0
Vernon,BC,2016,Honda,Civic,18997,154000,facebook.com/marketplace/item/325742576546114/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"PLEASE CONTACT LIVIA AT PENTICTON HONDA  Dealer# 50107 Stock# EB11969A $18,997 + $997 Doc fee + Taxes ",0
Kelowna,BC,2008,Honda,Civic,10850,182000,facebook.com/marketplace/item/186176411124090/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"* 2008 HONDA CIVIC HYBRID * 182000KM -------------------------------------------- - Gasoline/Electric/Hybrid  - Cruise control - Power window - Power steering - Power lock - Radio/Bluetooth/cd stereo  - Cold AC/Hot heater  - Lots of storage in trunk/Big cupholders  - Trailer hitch  - 4 cylinder  -------------------------------------------- - New battery  - New oil change recently  - Really Clean/no pets/no smoking  - No dent/No scratches - Low Km -------------------------------------------- - This car is in really good condition. Really good on gas 1.3 L.... Might except reasonable offers/ fair offers/ but mostly firm on $11,450 price the car is worth more .  ",0
Edmonton,AB,2016,Honda,Civic,17999,116000,facebook.com/marketplace/item/983570389461139/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2016 Honda Civic EX Trim Great vehicle  Black body style with cloth interior  Low kilometres 116km only  Rebuilt ( before and after accidents pics available for serious buyer ) small accident from the side door  but all fixed ,mechanical very sound. Daily commute to work high way kms Alberta registered  Clean inside and out Tinted Glass Apple CarPlay  Side camera Backup camera Heated Seats  Cold AC Alloy wheels One key  Aftermarket rims with Hankook Tires  Amazing on fuel ( 6.5/100) Low ballers will be ignored.     Contact for more details   ",1
Penticton,BC,2019,Honda,Civic,24995,89000,facebook.com/marketplace/item/592466136300580/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"VIN: 2HGFC2F74KH005431 Kilometers: 89227 STOCK: N21723A  Make: Honda Model: Civic Body Style: 4-Dr Sedan Trim Level: EX Engine: 2.0L 4cyl Drive Type: Front Wheel Drive Transmission: CVT Ext Color: Blue Dealership: Bannister Chevrolet Penticton   933 Westminister Ave W Penticton, British Columbia V2A 1L1  Plus taxes, Safety & Security fee ($699) and undercoat ($599)  Pricing is subject to change, message for current pricing.   Powered by LocalShift ",0
Edmonton,AB,2017,Honda,Civic,29995,79000,facebook.com/marketplace/item/223119624035660/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2017 HONDA CIVIC TOURING COUPE   79800KM  COMES WITH  LEATHER SEATS, NAVIGATION, BACK-UP BLUETOOTH VIEW MONITORING PASSENGER.   COME DOWN TO SHERWOOD KIA AND ASK ""WON CHOI"" I CAN HELP YOU WITH ALL OF YOUR NEEDS.   FEEL FREE TO MESSAGE ME ON HERE TO BOOK AN APPOINTMENT OR GET MORE INFORMATION ABOUT THIS GREAT VEHICLE    **CASH AND FINANCING OPTION ARE AVAILABLE AS WELL AS DELIVERY OPTIONS ALL ACROSS CANADA    **AMVIC LICENSED DEALER  ",0
Edmonton,AB,2015,Honda,Civic,23500,62000,facebook.com/marketplace/item/241383448768301/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,This car is in excellent condition. Its Honda Civic Ex model 2015. It has only 62000 kms. Car has no problems. All the services done in dealership. Car has active status. No issues.Car is just like new. No damage on any part of the body and windshield of car.  This car has alot of features  . Factory 2 way remote starter. . Economy mode &sport mode . Heated seats . Sunroof . Alloy wheels . Turning lanes cameras (lane changing camera) . Backup camera  . Touch screen . Power windows  . Keyless Entry . Push Button  . Bluetooth   Please don't compare this ex model with base models of civic.Its upgraded model. Basic model dont have these features. Thank you. ,0
Kelowna,BC,2010,Honda,Civic,8900,133000,facebook.com/marketplace/item/268734702438816/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"1.8L,  4 Cyl Amazing vehicle which is absolutely great on gas.  Immaculate condition from inside and outside. No need to spend any money on it.  Only Cons is the paint, It got peeled from some of the spot but it never bother the driving and It has a Rebuilt title from the first owner (From back bumper) It never gave any single issue at all.   No rush to sell it as Civic has low maintenance everybody know!! Runs like a butter  mechanically 10/10  No trades  No engine light  No windshield crack  No dents   ONLY SERIOUS INQUIRIES  DO NOT MSG (IS IT STILL AVAILABLE) because you won't get any reply ",1
Edmonton,AB,2017,Honda,Civic,29995,79000,facebook.com/marketplace/item/305392782055484/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Just rolled in  2017 Honda Civic Coupe Low 79800km -heated seats -front collision avoidance  -sunroof -lane assist -wireless charger  And more  Price $29995 + GST Financing available  Please call/text to book a test drive  **AMVIC LICENSE** ,0
Abbotsford,BC,2015,Honda,Civic,17500,82000,facebook.com/marketplace/item/3243180352646834/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Honda Civic 2015 EX Silver All services & Oil change have been done on time. CLEAN TITLE.  In excellent condition and clean interior & exterior 4 Cylinder, 82k Kilometre Start & Stop push button, Keyless entry  Backup camera, Side camera, Rubber Mats; (As well as original fabric ones) Sunroof, Heated seats, Touch screen, Cruise control, Eco mode, Bluetooth ",0
Richmond,BC,2002,Honda,Civic,4700,168000,facebook.com/marketplace/item/178540431894908/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2002 Honda civic coupe Automatic transmission  168000kms  Local car Great condition  Clean title  Small dent on the hood Cracked windshield ,0
Surrey,BC,2001,Honda,Civic,1100,200000,facebook.com/marketplace/item/825887938937377/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Old vehicle but good ,0
Surrey,BC,2012,Honda,Civic,9950,158000,facebook.com/marketplace/item/141512945646575/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2012 Honda Civic is super clean and has NO Engine or Mechanical issue!   Excellent serviced!  Excellent A/C , ECO Mood, Power Locke, Sunroof, Steering wheel Audio Control and Low mileage.   All the maintenance is updated such as Oil change, Tires, all filters and battery.  This car is REBUILT Status!  Car is in Excellent shape and ready to drive! ",1
Surrey,BC,2008,Honda,Civic,7200,140000,facebook.com/marketplace/item/681679733989051/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,nan,0
Surrey,BC,2005,Honda,Civic,4900,194000,facebook.com/marketplace/item/1741654686258950/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda Civic 2005  Clean Title  Driver side door locked is replaced 2 new keys are available for Driver side door total number of keys are 3.  ,0
Surrey,BC,2005,Honda,Civic,4990,150000,facebook.com/marketplace/item/1320087498935981/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2005 honda civic! Back up camera! bluetooth! power windows! very cheap on gas. has a rebuilt title. Serious buyers only. Price is FIRM. no offers accepted. thank you  ,1
North Vancouver,BC,2016,Honda,Civic,21500,96000,facebook.com/marketplace/item/245291845116899/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda Civic Ex 2016- No accident Recently serviced! Comes with a set of winter tires! Remote starter Side and back up camera Apple car play No pet or smoke  Carfax available ipon request. ,0
Surrey,BC,2017,Honda,Civic,23299,61000,facebook.com/marketplace/item/280979407867602/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,CALL Abhay @ 604xxx657xxxx2414  TO CONFIRM AVAILABILITY     Our Certified Technicians have performed a 125 Point Full Safety Inspection on this vehicle.       CARFAX & INSPECTION REPORT AVAILABLE!    Message me for more details!      Dealer Code: 5597   Stock #30UBNA05289 License Number: S305608   Vehicle price +  DOC FEE + Taxes    ,0
Richmond,BC,2019,Honda,Civic,24995,53000,facebook.com/marketplace/item/212777165093677/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2019 Honda Civic LX Hatch   53362 km  $24995 + dealer fees + tax  no accidents  Disclaimer: Although every attempt is made to ensure the accuracy of the information above, due to the possibility of human error, we cannot guarantee the accuracy of the displayed information. Pricing is subject to change.  9UTNA00241 D7827 ",0
Surrey,BC,2016,Honda,Civic,15000,165000,facebook.com/marketplace/item/692435789390846/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda Civic EX 2016 for sale  Status: Rebuilt  from a small damage (passed from ICBC inspection) Engine size0L with Eco system  Backup camera  Mirror camera  CarPlay  New wheels and Rims  Without any problems  New brake pads Best interior condition  With smooth drive without any noice For more information and book an appointment message me! ,1
Surrey,BC,2003,Honda,Civic,4800,123000,facebook.com/marketplace/item/289058400383280/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2003 Honda civic Auto - Ac works  Only 123000 Km - amazing on gas  Has a rebuild title only changed the rear passenger door.  Has a crack on the Winshield on the bottom and it's not visible when driving , some small dents and scratch on the body but runs amazing.  Serious buyers only  Can be viewed in surrey or Langley- depending on the time   ",0
Burnaby,BC,2017,Honda,Civic,26888,104000,facebook.com/marketplace/item/512790454371236/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Blue Sedan Civic 2017 is a great drive to go on drive with. No mechanic issues and clean title. All auto power features in with all seat airbags. So, step in... and have a look. ",0
Maple Ridge,BC,2010,Honda,Civic,9000,149000,facebook.com/marketplace/item/301198052433781/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2010 Honda Civic EX coupe.   One owner.  Good condition.  149,230 km.  Automatic, front wheel drive, 4 cyl, 2 door.  Grey exterior, black leather interior.  Has heated seats, cruise control, sun roof.  Has some chalking in paint (shown in photo) on roof and a/c could use a re charge.   (This is reflected in price).   Fun little commuter or student car.   Great on gas!   Reason for selling is have purchased new vehicle.  Please do not send messages asking if available.   If posted, it's available.   Thank you ",0
Surrey,BC,2017,Honda,Civic,19888,82000,facebook.com/marketplace/item/1280571612818682/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,THIS BEAST IS A 2017 HONDA CIVIC COUPE 2DR  - JET BLACK COLOUR - LOOKS AMAZING - EXCELLENT ON GAS - LESS DRIVEN - GOOD AS NEW DL#40289 ,0
Surrey,BC,2012,Honda,Civic,12800,132000,facebook.com/marketplace/item/240381238916106/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,HONDA CIVIC 2012  Clean Title  Only  132200 km 5 Speed Automatic Transmission   Clean Interior  Good Condition  Very Well Maintained with Care  * A/C * Radio  * Eco Mode * C.D Player * Power Locks * Cruise Control  * Power Windows  * Power Side Mirrors  * Bluetooth Connectivity  * Steering Wheel Audio Control * Vehicle Stability & Traction Control   Non Smoking & No Pets Car ,0
Coquitlam,BC,2007,Honda,Civic,7600,158000,facebook.com/marketplace/item/2006498959742765/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Honda Civic 2007 Coupe - Very reliable car in good condition with no issues  - Rebuilt status  158000 KM -1.8L engine - Amazing on gas and would be a great commute car  -Non-smoking/vaping and no pets inside. -Cruise Control / Alloy Wheels / AC -Clean in and out  If the ad is up, the car is still available. ",1
North Vancouver,BC,2016,Honda,Civic,21000,67000,facebook.com/marketplace/item/823196709125374/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Selling my 2016 Honda Civic LX as I'm leaving the country. Low km car in great condition with 0 issues.   Comes with Bluetooth multimedia, backup camera, autonomous braking system, heated seats, 2 keys.   Priced to sell, and price is firm.   ",0
Surrey,BC,2010,Honda,Civic,9600,150000,facebook.com/marketplace/item/798821565068790/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Bought a Honda Civic Si nothing wrong with the car just wanted something faster as a daily.  - New brake pads and plates. - New Shocks. -Swapping the tires you won't get one in the images. - After-Market Exhaust Tip. - Led and new Headlights. - Fuel efficient.  Please serious buyers only, Will not respond to is this still avaliable. If Posted that means still not sold.  OBO ",0
New Westminster,BC,2018,Honda,Civic,18300,66000,facebook.com/marketplace/item/257007690442928/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2018 HONDA CIVIC SE  Local BC Vehicle, Rebuilt Title, Safety Inspection Performed, Warranty and Financing Available  CONTACT INFORMATION: Sidepark Auto Sales www.sideparkauto.com 435 brunette Ave , New Westminster VIEWING BY APPOINTMENT ONLY SO PLEASE Call us at  dealer# 50158, Stock# 5157 Price does not include $345 Doc Fee   66,000 Kilometers Honda Sensing with Front Collision and Lane Departure Alert Adaptive Cruise, Rear View Camera, Smart Keys, Carplay 2.0L Engine, 4 Cylinders 4 Door Sedan Automatic Transmission Vin#:2HGFC2F65JH028707  Other Features: Alloy Rims, Air Conditioning, Anti-Theft, Cruise Control, Anti-Lock Brakes (ABS), Bluetooth, CD/MP3 Player, Driver Air Bag, Heated Seats, Keyless Entry, Passenger Air Bag, Power Locks, Power Mirrors, Power Trunk, Power Windows, Side Impact Air Bag, Side Curtain Air Bags, Stability Control, Traction Control, USB Port,  ",1
Surrey,BC,2012,Honda,Civic,10000,142000,facebook.com/marketplace/item/830407721814964/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda civic 2012 (rebuilt) in excellent condition and maintained with 142k 85% tire.car all 4 speaker update.rear three mirror all black.beforree rebuilt pictures also available. ,1
New Westminster,BC,2014,Honda,Civic,14990,93000,facebook.com/marketplace/item/845190830657140/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD," 1.8L 4cyl  93,000 km only,  some of the options include: Navigation, Back-up Camera, Sunroof, Bluetooth, Leather Interior, Heated Front Seats, AM/FM/USB/AUX and lots more.  Rebuilt title, and we have all the supporting documents; like: Pictures of before repair, Inspection and CarFax reports.  6 Months Of warranty included in the price.  Options of extending your warranty up to 48 months. ____________________________________________  Drive On Autos Canada Ltd.  221 12th Street, New Westminster, B.C. V3M 4H4   ____________________________________________  Disclaimer  Registration Fees, Taxes, Delivery Fees, Finance and/or Documentation Fees $399. Any and all differences must be addressed prior to the sale of this vehicle. We encourage you to call or text us at  with any of your questions and our friendly staff will be happy to assist you and schedule an appointment or a test drive. ",1
Surrey,BC,2013,Honda,Civic,12000,169000,facebook.com/marketplace/item/104719372704335/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda Civic 2013 For sale  Status: Rebuilt from a small damage  New tries and Rims Best conditions inside and outside  Without any issues or problems  Very smooth drive without any noises  For more information message me  ,1
Richmond,BC,2019,Honda,Civic,22999,85000,facebook.com/marketplace/item/812923636908675/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"The 2019 Honda Civic LX comes jam packed with a ton of standard features including a digital cluster, large center display with Apple CarPlay and Android Auto, heated seats, backup camera, and much more. This Civic also comes equipped with Honda's suite of standard safety features such as Forward Collision Warning, Lane Departure Warning, and Adaptive Cruise Control! ",0
Surrey,BC,2015,Honda,Civic,15780,144000,facebook.com/marketplace/item/309400261451224/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Honda Civic 2015, Fully Load With All Features, Leather Interior, Back up camera, Touch Display Screen, Lane Assist Camera Under Mirror, Steering Controls, Keyless Entry, Remote Control, Brand New Tires,  Recently Oil and Brakes Replaced, Heated Seats, Automatic Ac Climate Control, Alloy Wheels,  Running Excellent, Runs Very Smoothly, Very Clean from Inside/Outside, Rebuilt Status due to minor Dmg, before Pictures available, Fully Inspection Passed, Inspection Report Available, Feel Free to Bring Your Mechanic, Excellent Condition, Good On Gas, Very Reliable Car, *No Any Hidden Charges, ",1
Delta,BC,2009,Honda,Civic,10500,146000,facebook.com/marketplace/item/666304205715269/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Clean title 2009 honda civic in mint condition. Has low mileage 146600. Please call me at seven.  ,0
Vancouver,BC,2016,Honda,Civic,23999,163000,facebook.com/marketplace/item/1231311474241755/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Accident-free 2016 Honda Civic LX Carfax available upon request Recently serviced and oil change Accident-free 2016 Honda Civic LX Comes with spare tire. Apple carplay/Android Auto Navigation Heated seats Backup camera with guide Cruise control Very good on Gas Qualifies for Turo, Uber & Lyft  Clean and well maintained.   Reason to sell: Bought a new car.  This is not a rebuild so no lowball offers. Priced for a quick sale. ",0
Vancouver,BC,2016,Honda,Civic,22200,74000,facebook.com/marketplace/item/292478516769017/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2016 Blue Civic  EXT trim ( Turbo) Clean title Used with care Price is firm and nonnegotiable. ,0
Surrey,BC,2017,Honda,Civic,15999,123000,facebook.com/marketplace/item/309874814722670/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Excellent condition  LOW MILEAGE ,  Back up camera ,  Bluetooth, Heated seats ,  Neat & clean  Almost New tyres ,  Eco mode , rebuilt title  ",1
Richmond,BC,2019,Honda,Civic,24995,53000,facebook.com/marketplace/item/2150026785196043/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2019 Honda Civic Hatchback LX CVT  No Accident - CarFax Provided  Finance available Dealer Fees and Taxes not included Dealer# 7827 Stock# 9UTNA00241  Buying a used car should be simple and stress-free - no guesswork, no negotiations - just the vehicle's true price. Listed price is our best price upfront.  Disclaimer: Although every attempt is made to ensure the accuracy of the information above, due to the possibility of human error, we cannot guarantee the accuracy of the displayed information. Pricing is subject to change.   ",0
Surrey,BC,2002,Honda,Civic,2900,189000,facebook.com/marketplace/item/1019651202393046/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2002 Honda civic 189k kms new engine with receipts On body 280k ish New brakes and tires Oil just changed New head gasket  power locks Runs and drives very good No oil leak Windshield cracked   $2900 First come first serve    ,0
Surrey,BC,2012,Honda,Civic,13488,116000,facebook.com/marketplace/item/818042449794693/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"This 2012 Honda Civic with a Clean Title is now available for 13,488.00 CAD! This car has a 2HGFG3B55CH005521 VIN number and comes with an Automatic transmission, 116,000 KMs and Gray exterior color. It runs on Gasoline and comes with a carfax report, inspection report and a complimentary 3 month powertrain warranty. Contact  for more information. Dealer #41825. Don't forget to add the $495 documentation fee and applicable taxes to the advertised price. ",0
Abbotsford,BC,2016,Honda,Civic,14950,82000,facebook.com/marketplace/item/1004465727666539/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2016 HONDA CIVIC-82,000km (REBUILT STATUS) Automatic transmission  R E B U I L T S T A T U S FOR MORE INFO....Douglas  ",1
Surrey,BC,2011,Honda,Civic,11999,163000,facebook.com/marketplace/item/1636239146858823/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Clean titile honda civic  2011 model Screen and wireless key with Great AC system Mileage 163000 Very cheap on  gas Selling due to moving ,0
Burnaby,BC,2017,Honda,Civic,19500,93000,facebook.com/marketplace/item/2598900630262572/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"- **Model:** 2017 Honda Touring with Turbo Engine - **Mileage:** 93,500 miles - **Title:** Rebuilt (Minor front bumper damage only, no engine impact) - **Warranty:** Includes Lubrico's extended engine and transmission warranty (18 months remaining) - **Condition:** Exceptional drive, meticulously maintained, inspection welcome - **Financing Option:** Take over remaining loan for convenience - **Features:** Powerful Turbo Engine, Elegant Interior - **Ownership:** Private Sale, Contact for details ( - Aarish) and test drive. Don't miss out! ",1
Nanaimo,BC,2010,Honda,Civic,9800,128000,facebook.com/marketplace/item/948499906454010/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2010 Honda Civic.   4 door, automatic.  Low Kms...128xxx. !!! 2nd owner.  No accidents. Well kept, very clean.  Great family car and very good on gas.  Cruise control sunroof ",0
Surrey,BC,2012,Honda,Civic,11995,146000,facebook.com/marketplace/item/967964104354702/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,CALL Abhay @ 604xxx657xxxx2414  TO CONFIRM AVAILABILITY     Our Certified Technicians have performed a 125 Point Full Safety Inspection on this vehicle.       CARFAX & INSPECTION REPORT AVAILABLE!        Message me for more details!         Dealer Code: 5597   Stock #30UEBA02991 License Number: S305608   Vehicle price +  DOC FEE + Taxes     ,0
Victoria,BC,2012,Honda,Civic,16500,54000,facebook.com/marketplace/item/291413786876144/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda Civic WX 4DR  Very good condition. No accident or rebuilt history. Female driven.  ,1
Surrey,BC,2017,Honda,Civic,17500,185000,facebook.com/marketplace/item/1329445604646064/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Clean title  No problem  I am moving so I need to sale the car  ,0
Richmond,BC,2012,Honda,Civic,10900,114000,facebook.com/marketplace/item/164079756636878/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Year: 2012  Make: Honda Model: Civic Ex Transmission: Automatic  Mileage: 114000 Kms  Title: Rebuilt   7 months free warranty!  The price is firm.   Dealer number: 50137 ,1
